id,city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,buildingMaterial,condition,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price,date
c164ed6b8a2559a98ea1066a9a4db412,lublin,blockOfFlats,67.5,4.0,4.0,4.0,1996.0,51.25332053,22.5172615,3.57,15.0,0.416,0.528,0.174,0.216,0.183,1.44,0.207,cooperative,brick,low,no,yes,no,no,yes,539000,2023-12-01
f7122984acd32f359bf481f785370991,lublin,blockOfFlats,72.2,4.0,2.0,4.0,1978.0,51.23925575,22.54768371,1.68,19.0,0.419,1.285,0.349,0.053,0.103,0.533,0.167,cooperative,concreteSlab,low,no,yes,no,no,yes,619000,2023-12-01
70d2b84ec069a86a2654c0531c532180,lublin,blockOfFlats,58.6,2.0,4.0,4.0,1989.0,51.23138855,22.5164974,4.0,21.0,0.198,1.153,0.26,0.071,0.314,1.155,0.242,cooperative,concreteSlab,premium,no,yes,no,no,yes,499000,2023-12-01
c84425d9078444e4119f87f46256d9df,lublin,blockOfFlats,90.0,3.0,3.0,4.0,1970.0,51.24312611,22.55729198,0.89,38.0,0.133,0.789,0.523,0.139,0.219,0.182,0.192,condominium,brick,premium,yes,yes,no,no,yes,830000,2023-12-01
c29a75edd19bb111913fae4d3dfdc881,lublin,blockOfFlats,48.07,2.0,4.0,4.0,1970.0,51.21940675,22.5519333,3.33,0.0,0.65,1.646,1.057,0.584,0.646,1.161,1.055,condominium,brick,low,no,yes,no,no,yes,333000,2023-12-01
a9205d30107fd7609edba03870c28e10,lublin,blockOfFlats,61.2,3.0,4.0,4.0,1980.0,51.2328,22.5167,3.92,22.0,0.326,0.996,0.342,0.074,0.422,1.012,0.333,cooperative,concreteSlab,low,no,yes,no,no,yes,439000,2023-12-01
83fe29c1202e8742152dcba11a396946,czestochowa,blockOfFlats,84.85,4.0,1.0,3.0,2001.0,50.823,19.0906,2.96,3.0,0.788,2.074,0.488,0.384,0.548,1.712,0.602,cooperative,brick,low,no,yes,no,no,no,529000,2023-12-01
f56048a5124490174c63cb1a31ad2f24,warszawa,tenement,85.07,3.0,2.0,4.0,1936.0,52.1909691,21.0226808,4.71,18.0,0.049,0.168,0.642,0.164,0.098,1.325,0.403,condominium,brick,premium,no,no,yes,no,yes,2250000,2023-12-01
0ddbf0d624b2423843849460f5ae7db7,warszawa,tenement,57.13,3.0,1.0,4.0,1900.0,52.25868783,21.05433225,4.58,19.0,0.18,0.249,0.502,0.115,0.599,0.232,0.133,condominium,brick,premium,no,yes,no,no,no,1150000,2023-12-01
f4072ad1abced5285b0ccc5257427971,warszawa,blockOfFlats,51.15,2.0,1.0,2.0,2021.0,52.1645326,21.11336657,10.57,5.0,1.687,4.056,0.22,1.076,0.209,3.984,0.243,condominium,brick,premium,yes,no,yes,no,yes,879780,2023-12-01
91dffcbc88660b418f34e328555b5fac,warszawa,tenement,77.58,3.0,2.0,4.0,1938.0,52.27180025,20.98443706,4.64,32.0,0.349,0.148,0.361,0.113,0.168,0.848,0.033,condominium,brick,premium,no,no,yes,no,no,1850283,2023-12-01
9ae1bef4fff5111561751b699a2ab321,warszawa,blockOfFlats,86.5,5.0,11.0,11.0,1984.0,52.3161797,20.9523323,10.02,10.0,0.294,0.569,0.171,0.359,0.518,0.265,0.19,cooperative,concreteSlab,premium,no,no,yes,no,yes,1270000,2023-12-01
3986794b65074c734e01621fe5e3379c,warszawa,blockOfFlats,75.0,4.0,2.0,3.0,1992.0,52.1486353,21.0308888,9.42,12.0,0.354,0.355,0.486,0.393,0.111,0.751,0.129,condominium,brick,premium,yes,yes,no,no,yes,1150000,2023-12-01
67dbec276fe15d17caaca4699a94c023,warszawa,blockOfFlats,60.0,3.0,2.0,4.0,1985.0,52.2257015,21.10648318,7.04,10.0,0.425,0.841,0.326,0.284,0.344,1.663,0.175,condominium,brick,low,no,yes,no,no,yes,775000,2023-12-01
42333494ca42d8122fdc87975f1a865c,warszawa,tenement,62.67,2.0,2.0,3.0,1938.0,52.2111886,21.0473159,3.75,10.0,0.036,1.038,0.59,0.279,0.052,2.095,0.423,condominium,brick,low,no,yes,no,no,yes,1120000,2023-12-01
8d1e561b289f09156e18f2dd323cce8c,warszawa,blockOfFlats,67.6,3.0,2.0,3.0,1980.0,52.2296756,21.0122287,0.63,113.0,0.243,0.131,0.26,0.274,0.059,0.229,0.142,condominium,concreteSlab,premium,no,no,no,no,yes,725000,2023-12-01
e3995aea00ddd3aabc039448dcb17769,warszawa,apartmentBuilding,36.0,2.0,6.0,8.0,1964.0,52.2348437,21.0114411,0.64,88.0,0.227,0.465,0.077,0.384,0.068,0.151,0.133,condominium,concreteSlab,low,no,no,yes,no,no,850000,2023-12-01
efccf03aaf33a10213aaa33f12e1cdf8,warszawa,blockOfFlats,57.2,4.0,8.0,10.0,1970.0,52.20291809,21.05051875,4.53,12.0,0.344,0.386,0.499,0.233,0.238,2.453,0.169,cooperative,concreteSlab,low,no,yes,yes,no,yes,740000,2023-12-01
6c92eefd9ae013eb5be1b6ee404fbdf5,warszawa,apartmentBuilding,69.0,2.0,1.0,5.0,2018.0,52.2538943,21.0441759,3.71,51.0,0.339,0.199,0.269,0.198,0.119,0.209,0.143,condominium,brick,premium,yes,yes,yes,no,no,1794000,2023-12-01
d904b038699ea4237fe21c2bf9789392,warszawa,tenement,53.0,2.0,2.0,2.0,1947.0,52.2705174,20.976155,4.7,34.0,0.413,0.088,0.476,0.05,0.096,0.787,0.017,condominium,brick,low,no,no,yes,no,yes,990000,2023-12-01
6cc785bf170df5b503c76c09d72c70aa,warszawa,tenement,86.0,5.0,5.0,5.0,1950.0,52.2070003,21.0483483,4.11,14.0,0.324,0.604,0.314,0.249,0.239,2.243,0.064,condominium,brick,premium,no,no,yes,no,no,1500000,2023-12-01
dd51f0166a150703f4a936b27bb10dc4,warszawa,tenement,100.0,3.0,1.0,4.0,1938.0,52.20471373,21.00637436,3.01,21.0,0.413,0.195,0.359,0.079,0.19,0.456,0.201,condominium,brick,premium,no,yes,no,no,yes,2499999,2023-12-01
1f5242a2565c38379288401fbe7867bb,warszawa,apartmentBuilding,62.42,3.0,1.0,4.0,2016.0,52.16530335,21.08107956,9.08,30.0,0.501,1.957,0.221,0.193,0.184,2.534,0.165,condominium,brick,premium,yes,yes,yes,no,no,1310820,2023-12-01
fd2077a068dad02e64cc9a8d96e3b945,warszawa,apartmentBuilding,36.0,2.0,3.0,8.0,2015.0,52.2306557,20.975674,1.9,32.0,0.225,0.458,0.724,0.112,0.036,1.785,0.167,condominium,brick,premium,yes,no,yes,no,no,849000,2023-12-01
5090480fe81b4dcc9b279ca844079d25,warszawa,apartmentBuilding,92.0,3.0,3.0,3.0,2006.0,52.2158023,21.0434787,3.24,7.0,0.124,1.544,1.158,0.281,0.444,1.656,0.978,condominium,brick,premium,yes,no,no,no,no,1600000,2023-12-01
269e4327155da3263987ee95f6f1dd24,warszawa,tenement,64.0,2.0,4.0,4.0,1933.0,52.21667877,20.97779274,2.42,23.0,0.052,0.526,0.22,0.127,0.115,0.71,0.194,condominium,brick,premium,no,yes,no,no,yes,990000,2023-12-01
7a7cc7600c448bdfc97795693570aca1,warszawa,apartmentBuilding,80.0,3.0,29.0,29.0,2005.0,52.2319163,20.9877474,1.08,66.0,0.021,0.137,0.2,0.141,0.153,1.197,0.086,condominium,brick,premium,no,no,yes,no,no,2200000,2023-12-01
7c46fc75e47ab72c700687534a4b90c1,warszawa,apartmentBuilding,90.86,3.0,6.0,6.0,2019.0,52.1836721,21.0456837,6.06,7.0,0.218,0.215,0.395,0.493,0.103,3.038,0.416,condominium,brick,premium,yes,yes,yes,no,no,1880000,2023-12-01
30f529b1df4171bce6943585b8224592,warszawa,blockOfFlats,64.0,3.0,9.0,11.0,1985.0,52.15214895,21.03427126,9.09,23.0,0.137,0.405,0.213,0.105,0.192,0.867,0.273,condominium,concreteSlab,premium,no,yes,yes,no,yes,895000,2023-12-01
8e7a7c56f60b6d6f4d16ae78fe28817a,warszawa,blockOfFlats,72.0,3.0,8.0,10.0,2014.0,52.2219685708077,21.0927438824827,6.17,12.0,0.508,0.58,0.464,0.362,0.095,1.858,0.221,condominium,brick,premium,yes,yes,yes,yes,no,1150000,2023-12-01
2376478582b4c6029117c18cae0a6584,warszawa,tenement,81.54,3.0,1.0,3.0,1937.0,52.2464098,21.0626602,4.34,23.0,0.158,0.077,0.065,0.122,0.214,0.467,0.147,condominium,brick,low,no,no,no,no,yes,1280000,2023-12-01
caa90a87e7753aca119262a350002127,warszawa,blockOfFlats,113.8,4.0,10.0,10.0,1987.0,52.1414672,21.0526035,10.58,33.0,0.326,0.26,0.254,0.312,0.141,0.932,0.257,condominium,concreteSlab,premium,yes,yes,yes,no,yes,1479400,2023-12-01
d343848e9c0899fa61896b87f9d2715e,warszawa,apartmentBuilding,149.2,5.0,1.0,2.0,2001.0,52.171,21.11056,9.94,4.0,1.602,3.814,0.623,0.35,0.249,4.422,0.537,condominium,brick,low,yes,yes,no,no,no,1800000,2023-12-01
1031274b7fc3ec9f17d3b05a06ecc4aa,warszawa,tenement,65.35,3.0,1.0,6.0,1939.0,52.24139911,20.99565006,1.2,62.0,0.029,0.199,0.457,0.17,0.03,0.099,0.105,condominium,brick,premium,no,yes,yes,no,no,1500000,2023-12-01
0a2adab6fb0bded9b008a55e14557d0d,warszawa,blockOfFlats,80.0,3.0,3.0,4.0,2009.0,52.14288173,21.05081125,10.39,36.0,0.365,0.393,0.338,0.34,0.162,0.755,0.256,condominium,brick,premium,yes,yes,yes,no,no,1500000,2023-12-01
d202605efa0f76fdb7ceaa8d15f43744,warszawa,tenement,70.0,2.0,4.0,5.0,1950.0,52.2498345,21.0115081,2.09,79.0,0.219,0.538,0.075,0.524,0.019,0.227,0.066,condominium,brick,premium,no,no,yes,no,no,910000,2023-12-01
b3cedb6e26bb7695165b4e9384744a64,warszawa,tenement,67.0,2.0,4.0,5.0,1956.0,52.2380828,20.9785615,1.84,37.0,0.18,0.348,0.303,0.113,0.111,1.16,0.059,condominium,brick,premium,no,no,yes,no,yes,1005000,2023-12-01
8cf7f2af1dfbffd2c21b950bd70285f8,bydgoszcz,tenement,40.0,2.0,3.0,3.0,1930.0,53.12334383,18.00798655,0.5,58.0,0.171,0.358,0.097,0.32,0.172,0.329,0.389,condominium,brick,premium,no,no,no,no,no,349000,2023-12-01
c680a6e62ac3d7f8b2bf5dda5a802ddb,bydgoszcz,tenement,75.0,5.0,3.0,3.0,1887.0,53.12587623,17.99173583,0.74,13.0,0.232,0.957,0.621,0.251,0.401,0.286,0.459,condominium,brick,low,no,no,no,no,no,352500,2023-12-01
d2f76d2a6909eb45a18cbc3721b25a26,bydgoszcz,blockOfFlats,121.2,5.0,1.0,4.0,2006.0,53.13095,18.05265,3.6,10.0,0.321,1.108,0.498,0.339,0.163,0.565,0.403,condominium,brick,premium,yes,yes,no,no,yes,869000,2023-12-01
67fabb08b972f8ee543606c7802a02ba,bydgoszcz,blockOfFlats,68.79,3.0,3.0,3.0,2002.0,53.1238936,18.0252686,1.65,14.0,0.058,0.833,0.389,0.363,0.29,0.957,0.332,condominium,brick,premium,yes,yes,no,no,yes,539000,2023-12-01
ad117919faf4e279e748ff5825cab8c9,bydgoszcz,apartmentBuilding,78.9,3.0,2.0,2.0,2004.0,53.10838,17.9808,2.02,0.0,0.561,1.181,0.903,0.567,0.715,1.595,0.591,condominium,brick,premium,no,yes,no,no,yes,640000,2023-12-01
307a70d93015d7141669edc0e462e434,bydgoszcz,tenement,39.0,2.0,1.0,4.0,1914.0,53.126,18.0079,0.65,54.0,0.111,0.205,0.351,0.405,0.058,0.622,0.205,condominium,brick,low,no,no,no,no,yes,205000,2023-12-01
da0d7d8d1ab4c296faddeb207804ed17,bydgoszcz,blockOfFlats,37.3,2.0,10.0,10.0,1980.0,53.1249837,18.0497523,3.29,21.0,0.4,0.417,0.299,0.172,0.08,0.861,0.155,cooperative,concreteSlab,low,no,yes,yes,no,yes,219000,2023-12-01
43ba1ff7e0804730281149d62fc9a48b,bydgoszcz,tenement,95.0,4.0,1.0,3.0,1893.0,53.126,18.0079,0.65,54.0,0.111,0.205,0.351,0.405,0.058,0.622,0.205,condominium,brick,low,no,no,no,no,yes,599000,2023-12-01
db1312ac01eb06a84110de11839730e2,bydgoszcz,blockOfFlats,74.0,3.0,1.0,3.0,1959.0,53.1058044,18.0548717,4.04,14.0,0.214,0.313,0.449,0.157,0.406,1.66,0.277,condominium,brick,low,no,no,no,no,yes,389900,2023-12-01
bac1869ad9c2c1ef444b0ba6d225761a,szczecin,tenement,77.71,3.0,3.0,3.0,1925.0,53.43301925,14.56977461,1.22,9.0,0.568,0.994,0.346,0.374,0.07,0.675,0.43,condominium,brick,low,no,no,no,no,yes,650000,2023-11-01
fb10546822255a8bd8d52448ce0ae265,szczecin,tenement,78.6,3.0,2.0,4.0,1929.0,53.4328328,14.5481871,1.35,75.0,0.149,0.239,0.074,0.342,0.093,0.492,0.089,condominium,brick,premium,no,no,no,no,yes,440000,2023-11-01
504193ed8e736e687f64d7ba05449972,szczecin,tenement,100.0,3.0,4.0,4.0,1930.0,53.4364939,14.5720258,1.63,13.0,0.183,1.123,0.131,0.448,0.153,1.05,0.191,condominium,brick,premium,yes,no,no,no,yes,739000,2023-11-01
bde946f27b37a2dc9219075cb954f929,szczecin,blockOfFlats,96.06,4.0,3.0,3.0,2009.0,53.46560024,14.54153863,4.87,11.0,0.159,1.342,0.103,0.082,0.314,2.465,0.366,condominium,brick,premium,no,yes,no,no,no,799000,2023-11-01
c5c9f8850f6ed88e3009a8f251b4edce,szczecin,tenement,42.57,2.0,1.0,1.0,1938.0,53.49568979,14.584651,8.19,4.0,1.572,1.236,0.02,0.28,0.033,3.693,0.033,condominium,brick,premium,yes,no,no,no,yes,379000,2023-11-01
f77c9cb1826c25bc189289d03635fb37,szczecin,tenement,82.95,4.0,3.0,4.0,1910.0,53.4361339,14.5412255,1.93,39.0,0.069,0.327,0.28,0.093,0.184,0.037,0.389,condominium,brick,premium,yes,no,no,no,yes,649000,2023-11-01
b4024bae3e66c01955881dab66b1ac11,szczecin,tenement,51.0,2.0,2.0,3.0,1950.0,53.4312995,14.5648979,0.92,16.0,0.277,0.774,0.029,0.059,0.173,0.305,0.658,condominium,brick,low,yes,no,no,no,yes,469000,2023-11-01
73741308978f8307cb4b9ad4d95fcc00,szczecin,blockOfFlats,29.0,1.0,7.0,11.0,1981.0,53.44545,14.55238,2.52,15.0,0.247,0.493,0.418,0.458,0.141,1.242,0.022,cooperative,concreteSlab,low,no,no,yes,no,yes,279000,2023-11-01
bea463ee71f6b7f314e3a315a6a74647,szczecin,blockOfFlats,36.74,2.0,7.0,11.0,1980.0,53.41413627,14.54267979,1.59,4.0,0.476,0.952,0.704,0.08,0.068,0.97,0.19,cooperative,concreteSlab,premium,no,yes,yes,no,yes,350000,2023-11-01
030752d63a69565baf9dd3a638779662,szczecin,tenement,69.15,3.0,2.0,3.0,1922.0,53.4395,14.554,1.85,25.0,0.112,0.161,0.262,0.063,0.244,0.91,0.171,condominium,brick,low,no,yes,no,no,yes,379000,2023-11-01
c03739ddb00be21349eda6e2282eaa1a,szczecin,tenement,103.6,3.0,3.0,3.0,1939.0,53.42850982,14.53829114,1.61,56.0,0.099,0.705,0.083,0.214,0.131,0.359,0.163,condominium,brick,premium,no,yes,no,no,yes,799000,2023-11-01
dbd54f4d27a44b802de090e27a0e3b4f,szczecin,tenement,100.5,3.0,3.0,4.0,1930.0,53.431159,14.536018,1.86,46.0,0.054,0.567,0.269,0.259,0.194,0.497,0.182,condominium,brick,low,no,yes,no,no,yes,590000,2023-11-01
d96ca644f596e4b9de45302ad67e4200,szczecin,blockOfFlats,70.0,2.0,3.0,4.0,2003.0,53.4307,14.4844,5.14,1.0,1.015,0.926,0.536,0.818,0.994,3.175,0.207,condominium,brick,premium,yes,yes,no,no,no,370000,2023-11-01
41efcb82af6a97f702020ae2e62c69ae,gdynia,blockOfFlats,92.0,5.0,3.0,3.0,2022.0,54.5490221,18.5321914,3.15,0.0,2.828,2.933,2.851,2.915,2.043,2.963,2.215,condominium,brick,premium,yes,no,yes,no,no,1075000,2023-11-01
3ce59077604ccd1e43d4c829cf435fce,krakow,tenement,46.0,2.0,4.0,4.0,1920.0,50.06650925,19.95697409,1.82,30.0,0.295,0.339,0.031,0.605,0.038,0.407,0.43,condominium,brick,premium,no,yes,no,no,no,950000,2023-11-01
8d38bd2a7d249981b7b32ae1026c0c84,krakow,apartmentBuilding,60.83,3.0,2.0,2.0,2003.0,50.01689695,19.92591841,4.36,10.0,0.261,0.276,0.236,0.064,0.482,2.578,0.221,condominium,brick,low,yes,yes,no,no,yes,960000,2023-11-01
c871bba481968ff830ff35172ecd6948,krakow,apartmentBuilding,59.0,3.0,1.0,1.0,2005.0,50.0128786,19.9102403,5.13,3.0,0.797,0.665,0.713,0.416,0.735,3.493,0.652,condominium,brick,premium,yes,no,no,no,no,820000,2023-11-01
83b8966fd5e2a1d328b5d002833c28bf,krakow,apartmentBuilding,69.0,3.0,12.0,13.0,2009.0,50.0723622,19.898639,3.42,16.0,0.196,0.316,0.513,0.118,0.312,0.282,0.297,condominium,brick,premium,yes,no,yes,no,no,1120000,2023-11-01
0cf00d1553b0d51dd2a2b7dc73a1356b,krakow,blockOfFlats,69.8,4.0,3.0,10.0,1985.0,50.0192,20.0031,6.12,6.0,0.326,0.767,0.387,0.163,0.62,2.021,0.382,cooperative,concreteSlab,premium,no,yes,yes,no,yes,999000,2023-11-01
a88fd72c2675d53d1071ac88af26e339,krakow,apartmentBuilding,75.0,3.0,6.0,7.0,2017.0,50.0933864,20.0064311,6.44,16.0,0.271,0.979,0.336,0.17,0.285,0.272,0.155,condominium,brick,premium,yes,yes,yes,no,no,1099999,2023-11-01
0b761e5a60709da4c695bc86e3dd369e,krakow,apartmentBuilding,75.0,3.0,2.0,4.0,2022.0,50.06841337,19.8952518,3.41,6.0,0.533,0.42,0.73,0.499,0.264,0.499,0.42,condominium,brick,premium,yes,no,yes,no,yes,1460000,2023-11-01
86730d03d2cf793a127448f411d66016,krakow,blockOfFlats,58.32,3.0,3.0,10.0,1978.0,50.0131019,19.9686878,5.17,13.0,0.453,0.261,0.267,0.441,0.229,1.067,0.226,condominium,concreteSlab,low,yes,yes,yes,no,yes,630000,2023-11-01
cd9aabcaafd663968d56f932abdd18e8,krakow,apartmentBuilding,45.0,3.0,1.0,5.0,2022.0,50.0454919,19.99658625,4.29,6.0,0.342,0.9,0.255,0.418,0.527,1.1,0.615,condominium,brick,premium,yes,yes,yes,no,no,715500,2023-11-01
be1dcecca11916adf725a4e700bc9545,krakow,blockOfFlats,89.8,4.0,4.0,5.0,1965.0,50.0723221,19.9375247,1.89,29.0,0.309,0.26,0.252,0.41,0.162,0.32,0.246,condominium,brick,premium,no,no,no,no,yes,1400000,2023-11-01
afb09688a60cac2ba17799f3d18fb3ce,krakow,tenement,80.0,3.0,2.0,2.0,1906.0,50.067786,19.95115,1.66,34.0,0.134,0.282,0.373,0.784,0.065,0.841,0.19,condominium,brick,low,no,no,no,no,yes,1470000,2023-11-01
383f97c93b6406139658cb35305e89d6,krakow,apartmentBuilding,45.0,3.0,1.0,5.0,2022.0,50.0453845,19.9921031,3.99,2.0,0.047,0.676,0.575,0.44,0.607,1.299,0.745,condominium,brick,premium,yes,yes,yes,no,no,670500,2023-11-01
42f90670b6f0ebd72b45268c1db76695,krakow,apartmentBuilding,42.75,2.0,1.0,7.0,2021.0,50.0487044,19.9681022,2.24,19.0,0.496,0.351,0.694,0.255,0.138,1.198,0.477,condominium,brick,premium,yes,yes,yes,no,no,1000000,2023-11-01
6f67218757bfba03cf29aa5c48d6e2c8,krakow,tenement,64.0,2.0,1.0,2.0,1930.0,50.0667821,19.9494728,1.5,43.0,0.268,0.184,0.279,0.862,0.057,0.848,0.186,condominium,brick,low,yes,yes,no,no,yes,1050000,2023-11-01
a0dcebf008c2a8f2fe4b91b66a5ff929,krakow,apartmentBuilding,49.1,2.0,5.0,5.0,2020.0,50.051,19.945,0.67,151.0,0.161,0.463,0.328,0.373,0.011,0.535,0.154,condominium,brick,premium,no,yes,yes,no,no,981951,2023-11-01
463f21e197c426df1ce25a06b3d4a828,krakow,apartmentBuilding,68.0,2.0,4.0,5.0,2008.0,50.0469169,19.9507266,1.28,53.0,0.128,0.611,0.256,0.701,0.059,0.859,0.196,condominium,brick,premium,yes,no,yes,no,no,1500000,2023-11-01
38d76b9490fca64043994394bfe12b47,krakow,apartmentBuilding,50.95,2.0,2.0,7.0,2020.0,50.05007789,19.95874643,1.56,21.0,0.259,0.32,0.632,0.389,0.1,0.632,0.331,condominium,brick,premium,yes,yes,yes,no,no,915000,2023-11-01
f1be2f93d8945436cad99d892d54f25d,krakow,tenement,36.7,2.0,3.0,4.0,1915.0,50.0635065,19.9328658,1.0,177.0,0.122,0.159,0.212,0.266,0.026,0.212,0.073,condominium,brick,low,no,yes,no,no,no,810000,2023-11-01
b64f55e85476ea114de910b4152066ee,krakow,tenement,94.2,4.0,3.0,4.0,1915.0,50.0635065,19.9328658,1.0,177.0,0.122,0.159,0.212,0.266,0.026,0.212,0.073,condominium,brick,low,no,yes,no,no,no,1507200,2023-11-01
13b6b2b7d58f14976b90152aec295845,krakow,apartmentBuilding,34.59,2.0,4.0,5.0,2022.0,50.0449412,19.957298,1.77,28.0,0.21,0.563,0.257,0.554,0.018,1.146,0.053,condominium,brick,premium,no,no,yes,no,no,847455,2023-11-01
9c074746aa9edaff044f5519efb2b96c,krakow,apartmentBuilding,32.98,1.0,2.0,5.0,2021.0,50.0722996,19.9556123,2.25,12.0,0.511,0.375,0.307,0.365,0.197,0.961,0.097,condominium,brick,premium,yes,yes,yes,no,no,742050,2023-11-01
76327535076e37861a06abd7a13abe03,krakow,tenement,94.2,4.0,5.0,5.0,1936.0,50.0577001,19.9263671,0.9,24.0,0.237,0.177,0.178,0.79,0.142,0.72,0.157,condominium,brick,premium,no,no,yes,no,yes,1600000,2023-11-01
1910d7672dd1b828963d11f6eda546e1,krakow,apartmentBuilding,78.0,3.0,4.0,4.0,2009.0,50.08409,19.90352,4.06,12.0,0.102,0.989,0.06,0.207,0.3,1.393,0.428,condominium,brick,premium,yes,yes,yes,no,no,1200000,2023-11-01
b0d91ba23114238521073a9913ba56f1,krakow,blockOfFlats,49.15,2.0,5.0,5.0,2020.0,50.0472809,19.9407235,0.91,54.0,0.183,0.088,0.505,0.075,0.113,0.169,0.063,condominium,brick,premium,yes,yes,yes,no,no,1104701,2023-11-01
e4824b79a9933ecfd809824cc217019b,krakow,apartmentBuilding,33.8,1.0,2.0,5.0,2020.0,50.0692621,19.95353222,1.89,26.0,0.189,0.345,0.391,0.556,0.217,0.786,0.362,condominium,brick,premium,yes,yes,yes,no,no,760500,2023-11-01
27880f59088b9beb345007c1a0c6a27e,poznan,apartmentBuilding,70.92,4.0,2.0,4.0,2008.0,52.39442637,16.98454857,3.64,9.0,0.495,0.97,0.399,0.387,0.196,2.327,0.195,condominium,brick,premium,no,yes,no,no,no,795000,2023-11-01
4f467144830224a780b1297d49dd544b,poznan,apartmentBuilding,61.99,3.0,1.0,13.0,2014.0,52.3600021,16.9075143,5.66,3.0,0.625,1.116,0.593,0.312,0.681,1.021,0.232,condominium,brick,premium,yes,no,yes,no,yes,669000,2023-11-01
88a6ae1b7b19b75ed3e77cdf553f433f,poznan,tenement,98.9,5.0,1.0,4.0,1920.0,52.4029998,16.903429,2.25,23.0,0.116,0.573,0.339,0.779,0.139,1.1,0.326,condominium,brick,low,no,yes,no,no,yes,849000,2023-11-01
ba8e6e8eb23e05b83572debe6b5d039c,bialystok,blockOfFlats,57.86,3.0,3.0,4.0,1974.0,53.14311623,23.17746034,2.41,19.0,0.096,0.367,0.073,0.193,0.17,0.536,0.087,condominium,concreteSlab,low,no,yes,no,no,yes,420000,2023-11-01
52fac27add352bf7710fae0057af799e,bialystok,blockOfFlats,54.21,3.0,2.0,4.0,1969.0,53.14077246,23.13122463,1.25,20.0,0.165,0.398,0.168,0.298,0.465,0.985,0.16,condominium,brick,low,no,yes,no,no,yes,345000,2023-11-01
428fbb8fe6bf806af475fd2d3ae74428,bialystok,tenement,44.75,2.0,2.0,3.0,1956.0,53.12349577,23.1717968,2.08,28.0,0.121,0.197,0.195,0.205,0.108,0.765,0.067,condominium,brick,premium,no,no,no,no,no,499000,2023-11-01
cc110601dfdb8f6cac5d58e6e76af272,bialystok,apartmentBuilding,49.63,2.0,7.0,7.0,2012.0,53.1463616,23.1329616,1.66,16.0,0.233,0.45,0.583,0.231,0.176,1.465,0.157,condominium,brick,premium,no,yes,yes,no,yes,486000,2023-11-01
3a8e9818df90a252ba4b144f5a56cbb9,bialystok,blockOfFlats,54.1,3.0,2.0,3.0,1972.0,53.1405149,23.1618405,1.36,20.0,0.183,0.454,0.25,0.073,0.241,0.43,0.376,condominium,brick,low,no,yes,no,no,yes,459000,2023-11-01
7617139b9a946de107956451f567baa3,bialystok,blockOfFlats,32.1,2.0,3.0,4.0,1977.0,53.14137518,23.17242883,2.02,28.0,0.245,0.446,0.44,0.288,0.091,0.172,0.112,cooperative,concreteSlab,low,no,no,no,no,yes,310000,2023-11-01
f388db685881a355c3d97a8f9ae0d26f,gdansk,apartmentBuilding,43.19,2.0,2.0,4.0,2021.0,54.3782,18.5964,4.94,19.0,0.128,0.24,0.178,0.277,0.138,0.694,0.339,condominium,brick,premium,no,no,yes,no,no,998000,2023-11-01
bcdc239df1beb75e74bca7bf0808e491,gdansk,apartmentBuilding,75.83,4.0,4.0,6.0,2022.0,54.3504199,18.6620515,0.51,76.0,0.521,1.026,0.429,0.4,0.114,0.923,0.304,condominium,brick,premium,yes,yes,yes,no,no,1430000,2023-11-01
15a99d094bc0b0eb4847555fa9de27ca,gdansk,blockOfFlats,62.0,3.0,4.0,6.0,1960.0,54.34629045,18.65121218,0.4,79.0,0.186,0.507,0.311,0.224,0.182,1.019,0.145,condominium,concreteSlab,premium,yes,yes,yes,no,yes,829000,2023-11-01
d8b8ff2a5f2d063e4bd2939806d2b82e,gdansk,apartmentBuilding,55.91,2.0,7.0,13.0,2019.0,54.4031162,18.62433335,6.29,3.0,0.201,1.498,0.179,0.264,0.725,2.917,0.739,condominium,brick,premium,yes,yes,yes,no,no,1050000,2023-11-01
82c3d59d39699ef004dbc0089623fdb5,gdansk,tenement,79.1,4.0,4.0,4.0,1902.0,54.4315512,18.5654062,10.8,4.0,0.153,1.379,0.929,1.117,0.248,0.299,0.248,condominium,brick,premium,no,yes,no,no,no,1088000,2023-11-01
adbf3510bd187c96575f4ba2145d54dc,gdansk,blockOfFlats,42.0,2.0,4.0,5.0,2022.0,54.3121716,18.5876412,5.99,2.0,0.482,2.462,0.588,0.769,0.328,1.221,0.638,condominium,brick,premium,yes,yes,yes,no,no,595000,2023-11-01
af203a83f8301044d4964d08430650be,wroclaw,tenement,73.0,5.0,1.0,1.0,1940.0,51.156714,17.0974348,6.96,0.0,1.175,2.424,1.689,1.258,1.57,2.127,1.573,condominium,brick,premium,no,no,no,no,no,640000,2023-11-01
85e4a63c6dd37bfdd7a93d0bdb5c40ce,wroclaw,apartmentBuilding,49.0,2.0,4.0,5.0,2021.0,51.156974,17.0368205,5.17,2.0,1.326,1.152,0.866,0.04,0.661,3.049,0.542,condominium,brick,premium,no,yes,yes,no,no,655000,2023-11-01
